100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0,0.28571,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.125,0.25,0.28571,0.66667
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,1,0.33333,1,0.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28571,0,0,0,0,0.2,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.28571,0.5,1
0,0,0,0,0,0,0,0,0.33333,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.28571,0.4,1,0,0,0,0,0,0,0,0,0,0.16667,0,0,0,0,0,0,0,0.375,0,0.33333,0.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.5,0,0,0.4,0,0,0.16667,0,0.66667,0,0,0,0,0,0.33333,0.57143,0,0,0,0,0,0,0,0,0.6,1,1
0,0,0,0,0,0,0,0,0,0.16667,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,0.4,0,0,1,1,0.75,0,0.6,0.75,0.8,0.5,0,0,0.2,0,0.6,0.625,0,0,0,0,0,0.33333,0.4,0.66667,0.66667,0.75
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14286,0.25,0.66667,0.8,0,0.6,0.25,0.5,0.4,1,1,1,0.8,1,0,0.33333,1,0.66667,0.33333,1,0.25,0,0,0,0.16667,1,1,0.75,0.66667,1
